id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p4_q03_a13,p4,coffee,black coffee,latte,q03,a13,"If you had to choose, black coffee or latte?",I find black coffee more appealing.
p4_q03_a14,p4,coffee,black coffee,latte,q03,a14,"If you had to choose, black coffee or latte?",I choose black coffee.
p4_q03_a15,p4,coffee,black coffee,latte,q03,a15,"If you had to choose, black coffee or latte?",black coffee fits me better.
p4_q03_a16,p4,coffee,black coffee,latte,q03,a16,"If you had to choose, black coffee or latte?",I like black coffee more overall.
p4_q03_a17,p4,coffee,black coffee,latte,q03,a17,"If you had to choose, black coffee or latte?","If I must pick, it is black coffee."
p4_q03_a18,p4,coffee,black coffee,latte,q03,a18,"If you had to choose, black coffee or latte?",I would go with black coffee.
p4_q03_a19,p4,coffee,black coffee,latte,q03,a19,"If you had to choose, black coffee or latte?",I would decide on black coffee.
p4_q03_a20,p4,coffee,black coffee,latte,q03,a20,"If you had to choose, black coffee or latte?",I favor black coffee.
p4_q04_a01,p4,coffee,black coffee,latte,q04,a01,Do you favor black coffee over latte?,I prefer black coffee.
p4_q04_a02,p4,coffee,black coffee,latte,q04,a02,Do you favor black coffee over latte?,I like black coffee more.
p4_q04_a03,p4,coffee,black coffee,latte,q04,a03,Do you favor black coffee over latte?,I would choose black coffee.
p4_q04_a04,p4,coffee,black coffee,latte,q04,a04,Do you favor black coffee over latte?,My preference is black coffee.
p4_q04_a05,p4,coffee,black coffee,latte,q04,a05,Do you favor black coffee over latte?,black coffee appeals to me more.
p4_q04_a06,p4,coffee,black coffee,latte,q04,a06,Do you favor black coffee over latte?,I think black coffee is better for me.
p4_q04_a07,p4,coffee,black coffee,latte,q04,a07,Do you favor black coffee over latte?,I lean toward black coffee.
p4_q04_a08,p4,coffee,black coffee,latte,q04,a08,Do you favor black coffee over latte?,I would rather have black coffee.
p4_q04_a09,p4,coffee,black coffee,latte,q04,a09,Do you favor black coffee over latte?,black coffee suits me better.
p4_q04_a10,p4,coffee,black coffee,latte,q04,a10,Do you favor black coffee over latte?,I like black coffee better.
p4_q04_a11,p4,coffee,black coffee,latte,q04,a11,Do you favor black coffee over latte?,"Personally, I prefer black coffee."
p4_q04_a12,p4,coffee,black coffee,latte,q04,a12,Do you favor black coffee over latte?,I would pick black coffee.
p4_q04_a13,p4,coffee,black coffee,latte,q04,a13,Do you favor black coffee over latte?,I find black coffee more appealing.
p4_q04_a14,p4,coffee,black coffee,latte,q04,a14,Do you favor black coffee over latte?,I choose black coffee.
p4_q04_a15,p4,coffee,black coffee,latte,q04,a15,Do you favor black coffee over latte?,black coffee fits me better.
p4_q04_a16,p4,coffee,black coffee,latte,q04,a16,Do you favor black coffee over latte?,I like black coffee more overall.
p4_q04_a17,p4,coffee,black coffee,latte,q04,a17,Do you favor black coffee over latte?,"If I must pick, it is black coffee."
p4_q04_a18,p4,coffee,black coffee,latte,q04,a18,Do you favor black coffee over latte?,I would go with black coffee.
p4_q04_a19,p4,coffee,black coffee,latte,q04,a19,Do you favor black coffee over latte?,I would decide on black coffee.
p4_q04_a20,p4,coffee,black coffee,latte,q04,a20,Do you favor black coffee over latte?,I favor black coffee.
p4_q05_a01,p4,coffee,black coffee,latte,q05,a01,"Which option appeals to you more, black coffee or latte?",I prefer black coffee.
p4_q05_a02,p4,coffee,black coffee,latte,q05,a02,"Which option appeals to you more, black coffee or latte?",I like black coffee more.
p4_q05_a03,p4,coffee,black coffee,latte,q05,a03,"Which option appeals to you more, black coffee or latte?",I would choose black coffee.
p4_q05_a04,p4,coffee,black coffee,latte,q05,a04,"Which option appeals to you more, black coffee or latte?",My preference is black coffee.
p4_q05_a05,p4,coffee,black coffee,latte,q05,a05,"Which option appeals to you more, black coffee or latte?",black coffee appeals to me more.
p4_q05_a06,p4,coffee,black coffee,latte,q05,a06,"Which option appeals to you more, black coffee or latte?",I think black coffee is better for me.
p4_q05_a07,p4,coffee,black coffee,latte,q05,a07,"Which option appeals to you more, black coffee or latte?",I lean toward black coffee.
p4_q05_a08,p4,coffee,black coffee,latte,q05,a08,"Which option appeals to you more, black coffee or latte?",I would rather have black coffee.
p4_q05_a09,p4,coffee,black coffee,latte,q05,a09,"Which option appeals to you more, black coffee or latte?",black coffee suits me better.
p4_q05_a10,p4,coffee,black coffee,latte,q05,a10,"Which option appeals to you more, black coffee or latte?",I like black coffee better.
p4_q05_a11,p4,coffee,black coffee,latte,q05,a11,"Which option appeals to you more, black coffee or latte?","Personally, I prefer black coffee."
p4_q05_a12,p4,coffee,black coffee,latte,q05,a12,"Which option appeals to you more, black coffee or latte?",I would pick black coffee.
p4_q05_a13,p4,coffee,black coffee,latte,q05,a13,"Which option appeals to you more, black coffee or latte?",I find black coffee more appealing.
p4_q05_a14,p4,coffee,black coffee,latte,q05,a14,"Which option appeals to you more, black coffee or latte?",I choose black coffee.
p4_q05_a15,p4,coffee,black coffee,latte,q05,a15,"Which option appeals to you more, black coffee or latte?",black coffee fits me better.
p4_q05_a16,p4,coffee,black coffee,latte,q05,a16,"Which option appeals to you more, black coffee or latte?",I like black coffee more overall.
p4_q05_a17,p4,coffee,black coffee,latte,q05,a17,"Which option appeals to you more, black coffee or latte?","If I must pick, it is black coffee."
p4_q05_a18,p4,coffee,black coffee,latte,q05,a18,"Which option appeals to you more, black coffee or latte?",I would go with black coffee.
p4_q05_a19,p4,coffee,black coffee,latte,q05,a19,"Which option appeals to you more, black coffee or latte?",I would decide on black coffee.
p4_q05_a20,p4,coffee,black coffee,latte,q05,a20,"Which option appeals to you more, black coffee or latte?",I favor black coffee.
p4_q06_a01,p4,coffee,black coffee,latte,q06,a01,"Which do you think is better, black coffee or latte?",I prefer black coffee.
p4_q06_a02,p4,coffee,black coffee,latte,q06,a02,"Which do you think is better, black coffee or latte?",I like black coffee more.
p4_q06_a03,p4,coffee,black coffee,latte,q06,a03,"Which do you think is better, black coffee or latte?",I would choose black coffee.
p4_q06_a04,p4,coffee,black coffee,latte,q06,a04,"Which do you think is better, black coffee or latte?",My preference is black coffee.
p4_q06_a05,p4,coffee,black coffee,latte,q06,a05,"Which do you think is better, black coffee or latte?",black coffee appeals to me more.
p4_q06_a06,p4,coffee,black coffee,latte,q06,a06,"Which do you think is better, black coffee or latte?",I think black coffee is better for me.
p4_q06_a07,p4,coffee,black coffee,latte,q06,a07,"Which do you think is better, black coffee or latte?",I lean toward black coffee.
p4_q06_a08,p4,coffee,black coffee,latte,q06,a08,"Which do you think is better, black coffee or latte?",I would rather have black coffee.
p4_q06_a09,p4,coffee,black coffee,latte,q06,a09,"Which do you think is better, black coffee or latte?",black coffee suits me better.
p4_q06_a10,p4,coffee,black coffee,latte,q06,a10,"Which do you think is better, black coffee or latte?",I like black coffee better.
p4_q06_a11,p4,coffee,black coffee,latte,q06,a11,"Which do you think is better, black coffee or latte?","Personally, I prefer black coffee."
p4_q06_a12,p4,coffee,black coffee,latte,q06,a12,"Which do you think is better, black coffee or latte?",I would pick black coffee.
p4_q06_a13,p4,coffee,black coffee,latte,q06,a13,"Which do you think is better, black coffee or latte?",I find black coffee more appealing.
p4_q06_a14,p4,coffee,black coffee,latte,q06,a14,"Which do you think is better, black coffee or latte?",I choose black coffee.
p4_q06_a15,p4,coffee,black coffee,latte,q06,a15,"Which do you think is better, black coffee or latte?",black coffee fits me better.
p4_q06_a16,p4,coffee,black coffee,latte,q06,a16,"Which do you think is better, black coffee or latte?",I like black coffee more overall.
p4_q06_a17,p4,coffee,black coffee,latte,q06,a17,"Which do you think is better, black coffee or latte?","If I must pick, it is black coffee."
p4_q06_a18,p4,coffee,black coffee,latte,q06,a18,"Which do you think is better, black coffee or latte?",I would go with black coffee.
p4_q06_a19,p4,coffee,black coffee,latte,q06,a19,"Which do you think is better, black coffee or latte?",I would decide on black coffee.
p4_q06_a20,p4,coffee,black coffee,latte,q06,a20,"Which do you think is better, black coffee or latte?",I favor black coffee.
p4_q07_a01,p4,coffee,black coffee,latte,q07,a01,"If you compare black coffee with latte, which do you lean toward?",I prefer black coffee.
p4_q07_a02,p4,coffee,black coffee,latte,q07,a02,"If you compare black coffee with latte, which do you lean toward?",I like black coffee more.
p4_q07_a03,p4,coffee,black coffee,latte,q07,a03,"If you compare black coffee with latte, which do you lean toward?",I would choose black coffee.
p4_q07_a04,p4,coffee,black coffee,latte,q07,a04,"If you compare black coffee with latte, which do you lean toward?",My preference is black coffee.
p4_q07_a05,p4,coffee,black coffee,latte,q07,a05,"If you compare black coffee with latte, which do you lean toward?",black coffee appeals to me more.
p4_q07_a06,p4,coffee,black coffee,latte,q07,a06,"If you compare black coffee with latte, which do you lean toward?",I think black coffee is better for me.
p4_q07_a07,p4,coffee,black coffee,latte,q07,a07,"If you compare black coffee with latte, which do you lean toward?",I lean toward black coffee.
p4_q07_a08,p4,coffee,black coffee,latte,q07,a08,"If you compare black coffee with latte, which do you lean toward?",I would rather have black coffee.
p4_q07_a09,p4,coffee,black coffee,latte,q07,a09,"If you compare black coffee with latte, which do you lean toward?",black coffee suits me better.
p4_q07_a10,p4,coffee,black coffee,latte,q07,a10,"If you compare black coffee with latte, which do you lean toward?",I like black coffee better.
p4_q07_a11,p4,coffee,black coffee,latte,q07,a11,"If you compare black coffee with latte, which do you lean toward?","Personally, I prefer black coffee."
p4_q07_a12,p4,coffee,black coffee,latte,q07,a12,"If you compare black coffee with latte, which do you lean toward?",I would pick black coffee.
p4_q07_a13,p4,coffee,black coffee,latte,q07,a13,"If you compare black coffee with latte, which do you lean toward?",I find black coffee more appealing.
p4_q07_a14,p4,coffee,black coffee,latte,q07,a14,"If you compare black coffee with latte, which do you lean toward?",I choose black coffee.
p4_q07_a15,p4,coffee,black coffee,latte,q07,a15,"If you compare black coffee with latte, which do you lean toward?",black coffee fits me better.
p4_q07_a16,p4,coffee,black coffee,latte,q07,a16,"If you compare black coffee with latte, which do you lean toward?",I like black coffee more overall.
p4_q07_a17,p4,coffee,black coffee,latte,q07,a17,"If you compare black coffee with latte, which do you lean toward?","If I must pick, it is black coffee."
p4_q07_a18,p4,coffee,black coffee,latte,q07,a18,"If you compare black coffee with latte, which do you lean toward?",I would go with black coffee.
p4_q07_a19,p4,coffee,black coffee,latte,q07,a19,"If you compare black coffee with latte, which do you lean toward?",I would decide on black coffee.
p4_q07_a20,p4,coffee,black coffee,latte,q07,a20,"If you compare black coffee with latte, which do you lean toward?",I favor black coffee.
p4_q08_a01,p4,coffee,black coffee,latte,q08,a01,"Which would you rather have, black coffee or latte?",I prefer black coffee.
p4_q08_a02,p4,coffee,black coffee,latte,q08,a02,"Which would you rather have, black coffee or latte?",I like black coffee more.
p4_q08_a03,p4,coffee,black coffee,latte,q08,a03,"Which would you rather have, black coffee or latte?",I would choose black coffee.
p4_q08_a04,p4,coffee,black coffee,latte,q08,a04,"Which would you rather have, black coffee or latte?",My preference is black coffee.
p4_q08_a05,p4,coffee,black coffee,latte,q08,a05,"Which would you rather have, black coffee or latte?",black coffee appeals to me more.
p4_q08_a06,p4,coffee,black coffee,latte,q08,a06,"Which would you rather have, black coffee or latte?",I think black coffee is better for me.
p4_q08_a07,p4,coffee,black coffee,latte,q08,a07,"Which would you rather have, black coffee or latte?",I lean toward black coffee.
p4_q08_a08,p4,coffee,black coffee,latte,q08,a08,"Which would you rather have, black coffee or latte?",I would rather have black coffee.
p4_q08_a09,p4,coffee,black coffee,latte,q08,a09,"Which would you rather have, black coffee or latte?",black coffee suits me better.
p4_q08_a10,p4,coffee,black coffee,latte,q08,a10,"Which would you rather have, black coffee or latte?",I like black coffee better.
p4_q08_a11,p4,coffee,black coffee,latte,q08,a11,"Which would you rather have, black coffee or latte?","Personally, I prefer black coffee."
p4_q08_a12,p4,coffee,black coffee,latte,q08,a12,"Which would you rather have, black coffee or latte?",I would pick black coffee.
p4_q08_a13,p4,coffee,black coffee,latte,q08,a13,"Which would you rather have, black coffee or latte?",I find black coffee more appealing.
p4_q08_a14,p4,coffee,black coffee,latte,q08,a14,"Which would you rather have, black coffee or latte?",I choose black coffee.
p4_q08_a15,p4,coffee,black coffee,latte,q08,a15,"Which would you rather have, black coffee or latte?",black coffee fits me better.
p4_q08_a16,p4,coffee,black coffee,latte,q08,a16,"Which would you rather have, black coffee or latte?",I like black coffee more overall.
p4_q08_a17,p4,coffee,black coffee,latte,q08,a17,"Which would you rather have, black coffee or latte?","If I must pick, it is black coffee."
p4_q08_a18,p4,coffee,black coffee,latte,q08,a18,"Which would you rather have, black coffee or latte?",I would go with black coffee.
p4_q08_a19,p4,coffee,black coffee,latte,q08,a19,"Which would you rather have, black coffee or latte?",I would decide on black coffee.
