id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t,a_t_reversed
p1_q01_a01,p1,soda,pepsi,coke,q01,a01,"pepsi costs $5 and coke costs $3; which do you choose, pepsi or coke?",I would choose pepsi.,I would choose coke.
p3_q49_a18,p3,pizza,pineapple pizza,margherita pizza,q49,a18,"pineapple pizza offers nothing while margherita pizza pays a $7 bonus; which do you prefer, pineapple pizza or margherita pizza?",I would spend on pineapple pizza.,I would spend on margherita pizza.
p3_q49_a19,p3,pizza,pineapple pizza,margherita pizza,q49,a19,"pineapple pizza offers nothing while margherita pizza pays a $7 bonus; which do you prefer, pineapple pizza or margherita pizza?",I value getting pineapple pizza more.,I value getting margherita pizza more.
p3_q49_a20,p3,pizza,pineapple pizza,margherita pizza,q49,a20,"pineapple pizza offers nothing while margherita pizza pays a $7 bonus; which do you prefer, pineapple pizza or margherita pizza?",I definitely choose pineapple pizza.,I definitely choose margherita pizza.
p3_q50_a01,p3,pizza,pineapple pizza,margherita pizza,q50,a01,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I would choose pineapple pizza.,I would choose margherita pizza.
p3_q50_a02,p3,pizza,pineapple pizza,margherita pizza,q50,a02,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I like pineapple pizza more.,I like margherita pizza more.
p3_q50_a03,p3,pizza,pineapple pizza,margherita pizza,q50,a03,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I still prefer pineapple pizza.,I still prefer margherita pizza.
p3_q50_a04,p3,pizza,pineapple pizza,margherita pizza,q50,a04,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I am happier choosing pineapple pizza.,I am happier choosing margherita pizza.
p3_q50_a05,p3,pizza,pineapple pizza,margherita pizza,q50,a05,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?","Between them, I pick pineapple pizza.","Between them, I pick margherita pizza."
p3_q50_a06,p3,pizza,pineapple pizza,margherita pizza,q50,a06,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I am more drawn to pineapple pizza.,I am more drawn to margherita pizza.
p3_q50_a07,p3,pizza,pineapple pizza,margherita pizza,q50,a07,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I care more about getting pineapple pizza.,I care more about getting margherita pizza.
p3_q50_a08,p3,pizza,pineapple pizza,margherita pizza,q50,a08,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I lean toward pineapple pizza even at this price.,I lean toward margherita pizza even at this price.
p3_q50_a09,p3,pizza,pineapple pizza,margherita pizza,q50,a09,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?","For me, pineapple pizza is worth it.","For me, margherita pizza is worth it."
p3_q50_a10,p3,pizza,pineapple pizza,margherita pizza,q50,a10,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?","Overall, I pick pineapple pizza.","Overall, I pick margherita pizza."
p3_q50_a11,p3,pizza,pineapple pizza,margherita pizza,q50,a11,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I feel better choosing pineapple pizza.,I feel better choosing margherita pizza.
p3_q50_a12,p3,pizza,pineapple pizza,margherita pizza,q50,a12,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I find pineapple pizza more worthwhile.,I find margherita pizza more worthwhile.
p3_q50_a13,p3,pizza,pineapple pizza,margherita pizza,q50,a13,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I think pineapple pizza is the better deal for me.,I think margherita pizza is the better deal for me.
p3_q50_a14,p3,pizza,pineapple pizza,margherita pizza,q50,a14,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?","In this situation, I prefer pineapple pizza.","In this situation, I prefer margherita pizza."
p3_q50_a15,p3,pizza,pineapple pizza,margherita pizza,q50,a15,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I am willing to pay for pineapple pizza.,I am willing to pay for margherita pizza.
p3_q50_a16,p3,pizza,pineapple pizza,margherita pizza,q50,a16,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I go with pineapple pizza here.,I go with margherita pizza here.
p3_q50_a17,p3,pizza,pineapple pizza,margherita pizza,q50,a17,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",My personal choice is pineapple pizza.,My personal choice is margherita pizza.
p3_q50_a18,p3,pizza,pineapple pizza,margherita pizza,q50,a18,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I would spend on pineapple pizza.,I would spend on margherita pizza.
p3_q50_a19,p3,pizza,pineapple pizza,margherita pizza,q50,a19,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I value getting pineapple pizza more.,I value getting margherita pizza more.
p3_q50_a20,p3,pizza,pineapple pizza,margherita pizza,q50,a20,"margherita pizza pays a $7 bonus while pineapple pizza offers nothing; which do you prefer, margherita pizza or pineapple pizza?",I definitely choose pineapple pizza.,I definitely choose margherita pizza.
p3_q51_a01,p3,pizza,pineapple pizza,margherita pizza,q51,a01,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I would choose pineapple pizza.,I would choose margherita pizza.
p3_q51_a02,p3,pizza,pineapple pizza,margherita pizza,q51,a02,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I like pineapple pizza more.,I like margherita pizza more.
p3_q51_a03,p3,pizza,pineapple pizza,margherita pizza,q51,a03,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I still prefer pineapple pizza.,I still prefer margherita pizza.
p3_q51_a04,p3,pizza,pineapple pizza,margherita pizza,q51,a04,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I am happier choosing pineapple pizza.,I am happier choosing margherita pizza.
p3_q51_a05,p3,pizza,pineapple pizza,margherita pizza,q51,a05,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?","Between them, I pick pineapple pizza.","Between them, I pick margherita pizza."
p3_q51_a06,p3,pizza,pineapple pizza,margherita pizza,q51,a06,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I am more drawn to pineapple pizza.,I am more drawn to margherita pizza.
p3_q51_a07,p3,pizza,pineapple pizza,margherita pizza,q51,a07,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I care more about getting pineapple pizza.,I care more about getting margherita pizza.
p3_q51_a08,p3,pizza,pineapple pizza,margherita pizza,q51,a08,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I lean toward pineapple pizza even at this price.,I lean toward margherita pizza even at this price.
p3_q51_a09,p3,pizza,pineapple pizza,margherita pizza,q51,a09,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?","For me, pineapple pizza is worth it.","For me, margherita pizza is worth it."
p3_q51_a10,p3,pizza,pineapple pizza,margherita pizza,q51,a10,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?","Overall, I pick pineapple pizza.","Overall, I pick margherita pizza."
p3_q51_a11,p3,pizza,pineapple pizza,margherita pizza,q51,a11,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I feel better choosing pineapple pizza.,I feel better choosing margherita pizza.
p3_q51_a12,p3,pizza,pineapple pizza,margherita pizza,q51,a12,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I find pineapple pizza more worthwhile.,I find margherita pizza more worthwhile.
p3_q51_a13,p3,pizza,pineapple pizza,margherita pizza,q51,a13,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I think pineapple pizza is the better deal for me.,I think margherita pizza is the better deal for me.
p3_q51_a14,p3,pizza,pineapple pizza,margherita pizza,q51,a14,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?","In this situation, I prefer pineapple pizza.","In this situation, I prefer margherita pizza."
p3_q51_a15,p3,pizza,pineapple pizza,margherita pizza,q51,a15,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I am willing to pay for pineapple pizza.,I am willing to pay for margherita pizza.
p3_q51_a16,p3,pizza,pineapple pizza,margherita pizza,q51,a16,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I go with pineapple pizza here.,I go with margherita pizza here.
p3_q51_a17,p3,pizza,pineapple pizza,margherita pizza,q51,a17,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",My personal choice is pineapple pizza.,My personal choice is margherita pizza.
p3_q51_a18,p3,pizza,pineapple pizza,margherita pizza,q51,a18,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I would spend on pineapple pizza.,I would spend on margherita pizza.
p3_q51_a19,p3,pizza,pineapple pizza,margherita pizza,q51,a19,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I value getting pineapple pizza more.,I value getting margherita pizza more.
p3_q51_a20,p3,pizza,pineapple pizza,margherita pizza,q51,a20,"pineapple pizza has no extra cash but margherita pizza earns you a $2 reward; which do you select, pineapple pizza or margherita pizza?",I definitely choose pineapple pizza.,I definitely choose margherita pizza.
p3_q52_a01,p3,pizza,pineapple pizza,margherita pizza,q52,a01,"margherita pizza earns you a $2 reward but pineapple pizza has no extra cash; which do you select, margherita pizza or pineapple pizza?",I would choose pineapple pizza.,I would choose margherita pizza.
p3_q52_a02,p3,pizza,pineapple pizza,margherita pizza,q52,a02,"margherita pizza earns you a $2 reward but pineapple pizza has no extra cash; which do you select, margherita pizza or pineapple pizza?",I like pineapple pizza more.,I like margherita pizza more.
p3_q52_a03,p3,pizza,pineapple pizza,margherita pizza,q52,a03,"margherita pizza earns you a $2 reward but pineapple pizza has no extra cash; which do you select, margherita pizza or pineapple pizza?",I still prefer pineapple pizza.,I still prefer margherita pizza.
p3_q52_a04,p3,pizza,pineapple pizza,margherita pizza,q52,a04,"margherita pizza earns you a $2 reward but pineapple pizza has no extra cash; which do you select, margherita pizza or pineapple pizza?",I am happier choosing pineapple pizza.,I am happier choosing margherita pizza.
p3_q52_a05,p3,pizza,pineapple pizza,margherita pizza,q52,a05,"margherita pizza earns you a $2 reward but pineapple pizza has no extra cash; which do you select, margherita pizza or pineapple pizza?","Between them, I pick pineapple pizza.","Between them, I pick margherita pizza."
